COD_ACM,NUMERO_ORIGINAL_SNC,NoPredial,Nombre,DOCUMENTO,Direccion,MatriculaInmobiliaria_ACM,Base Nueva IGAC 20260612
254730400000000890003000000000,254730400000000890003000000000,0400000000890003000000000,MARIA ANILBIA ARGUELLO HERRERA,41556244,C 13  3 63 Mz 13 Lo 3,050C-1763786,PENDIENTE RECIBO
254730400000000890009000000000,254730400000000890009000000000,0400000000890009000000000,MISAEL ANTONIO SALGUERO CASTILLO,19211968,C 13  3 45 MZ 13 LO 9,050C-1763792,PENDIENTE RECIBO
254730400000000890014000000000,254730400000000890014000000000,0400000000890014000000000,MARTHA ISABEL MELO BERNAL,20369096,C 12A 3 36 Mz 13 Lo 14,050C-1763797,PENDIENTE RECIBO
254730400000000890016000000000,254730400000000890016000000000,0400000000890016000000000,JAVIER CONSTANTI AMBROSIO FUQUENE,405902,C 12A 3 28 MZ 13 LO 16,050C-1763799,PENDIENTE RECIBO
254730400000000890018000000000,254730400000000890018000000000,0400000000890018000000000,DEIBIS ESTOR BECERRA,13745159,C 12A 3 20 MZ 13 LO 18,050C-1763801,PENDIENTE RECIBO
254730400000000890019000000000,254730400000000890019000000000,0400000000890019000000000,MARIA VICTORIA RAMIREZ,39761296,C 13  3 19 MZ 13 LO 19,050C-1763802,PENDIENTE RECIBO
254730400000000890021000000000,254730400000000890021000000000,0400000000890021000000000,MABEL CRISTINA HENAO ISAZA,43826766,C 13 3 07 Mz 13 Lo 21,050C-1763804,PENDIENTE RECIBO
254730400000000900001500000002,0,0400000000900001500000002,ANA ELVIA GONZALEZ,20550602,C 13 2 59 MZ 6 LO 5,0,PENDIENTE RECIBO
254730400000000900001500000003,0,0400000000900001500000003,CARMEN ELISA TORRES,20550760,C 12A 2 56 MZ 6 LO 6,0,PENDIENTE RECIBO
254730400000000900001500000005,0,0400000000900001500000005,ROSENDO BUITRAGO TELLEZ,2854981,C 12A 2 44 46 MZ 6 LO 10,0,PENDIENTE RECIBO
254730400000000900001500000009,0,0400000000900001500000009,HELDA MARIA LADINO MURCIA,21058183,C 12A 2 30,0,PENDIENTE RECIBO
254730400000000900001500000011,0,0400000000900001500000011,LUZ MARINA SOTAQUIRA MARTINEZ,39753099,C 12A 2 24 MZ 6 LO 16,0,PENDIENTE RECIBO
254730400000000900001500000013,0,0400000000900001500000013,GLADYS ALICIA ARROYO VELASQUEZ,39755800,C 12A 2 16 MZ 6 LO 20,0,PENDIENTE RECIBO
254730400000000900001500000014,0,0400000000900001500000014,MARCO ANTONIO CUERVO,3072494,C 13 2 15 17 MZ 6 LO 19,0,PENDIENTE RECIBO
254730400000000900001500000015,0,0400000000900001500000015,JOSE ANTONIO RAMIREZ CAMARGO,19476774,C 12A 2 20 22 MZ 6 LO 18,0,PENDIENTE RECIBO
254730400000000900001500000017,0,0400000000900001500000017,HECTOR MATEUS INOCENCIO,79124162,C 12A 2 08 10 MZ 6 LO 22,0,PENDIENTE RECIBO
254730400000000900001500000018,0,0400000000900001500000018,MARIA CECILIA MEDINA MORENO,41632314,C 13 2 03 K 2 12A 19 MZ 6 LO 23,0,PENDIENTE RECIBO
254730400000000900001500000019,0,0400000000900001500000019,JORGE ALIRIO MATEUS INOCENCIO,3021230,C 12A 2 02 K 2 12A 09 MZ 6 LO 24,0,PENDIENTE RECIBO
254730400000000900001500000020,0,0400000000900001500000020,INDALECIO VINAS MENESES,13890349,C 13 2 69 K 3 12A 12 MZ 6 CS 1,0,PENDIENTE RECIBO
254730400000000900001500000021,0,0400000000900001500000021,MARIA CELMIRA ALBA,52040171,C 13 2 47 MZ 6 CS 9,0,PENDIENTE RECIBO
254730400000000910001500000001,0,0400000000910001500000001,OLEGARIO VANEGAS SANCHEZ,5658064,K 2 12A 14 C 13 1 73 MZ 2 LO 4,0,PENDIENTE RECIBO
254730400000000910001500000002,0,0400000000910001500000002,MAGALY FLOREZ ANGEL,35319868,K 2 12A 08 C 12A 1 72 MZ 2 LO 2,0,PENDIENTE RECIBO
254730400000000910001500000004,0,0400000000910001500000004,ELVIRA GARZON,41750287,C 13 1 55 LO 2 MZ 2,0,PENDIENTE RECIBO
254730400000000910001500000005,0,0400000000910001500000005,BLANCA AMINTA BOHORQUEZ,20540185,C 12A 1 54 1 52 LO 8 MZ 2,0,PENDIENTE RECIBO
254730400000000910001500000007,0,0400000000910001500000007,LUIS CARLOS MUNOZ,19187543,C 12A 1 46 LO 10 MZ 2,0,PENDIENTE RECIBO
254730400000000910001500000010,0,0400000000910001500000010,ANA RUBIELA ALVARADO,39535592,C 13 1 27 31 MZ 2 CS 15,0,PENDIENTE RECIBO
254730400000000910001500000016,0,0400000000910001500000016,MARIA ISABEL BEYTAR,52214632,C 13 1 35 MZ 2 CS 13,0,PENDIENTE RECIBO
254730400000000910011000000000,254730400000000910011000000000,0400000000910011000000000,GRACIELA CASTRO VARGAS,51803919,C 13  1 43  MZ 2 LO 11,050C-1763539,PENDIENTE RECIBO
254730400000000920001500000001,0,0400000000920001500000001,CLARA INES MAHECHA,41560178,C 13A 1 51 53 MZ 3 LO 3,0,PENDIENTE RECIBO
254730400000000920001500000002,0,0400000000920001500000002,ANA CECILIA GONZALEZ CONTRERAS,20536976,C 13 1 54 MZ 3 LO 6,0,PENDIENTE RECIBO
254730400000000920001500000003,0,0400000000920001500000003,MANUEL ARENAS RIOS,6495131,C 13A 1 47,0,PENDIENTE RECIBO
254730400000000920001500000004,0,0400000000920001500000004,JORGE ELIECER RANGIFO LEYVA,14267424,C 13 1 48 50 MZ 3 LO 8,0,PENDIENTE RECIBO
254730400000000920001500000005,0,0400000000920001500000005,JOSE ARISTIDES QUINTANA CARRILLO,1050197,C 13 1 44 MZ 3 LO 10,0,PENDIENTE RECIBO
254730400000000920001500000006,0,0400000000920001500000006,EDUARDO OSORIO SERRANO,19074757,C 13A 1 29 MZ 3 LO 11,0,PENDIENTE RECIBO
254730400000000920001500000009,0,0400000000920001500000009,JOSE ANTONIO ROMERO,79419514,C 13 1 28 32 MZ 3 LO 14,0,PENDIENTE RECIBO
254730400000000920001500000017,0,0400000000920001500000017,MARIA LUCIA CRIOLLO GUERRERO,40379472,C 13 1 68,0,PENDIENTE RECIBO
254730400000000920015000000000,254730400000000920015000000000,0400000000920015000000000,FIDELIA FORERO SANCHEZ,41395125,C 13A 1 17  MZ 3 LO 15,50C-1763567,PENDIENTE RECIBO
254730400000000920016000000000,254730400000000920016000000000,0400000000920016000000000,ANTONIO FORERO DIAZ,79112781,C 13  1 26  MZ 3 LO 16,50C-1763568,PENDIENTE RECIBO
254730400000000920017000000000,254730400000000920017000000000,0400000000920017000000000,GONZALO FORERO MARTINEZ,17053127,C 13A 1 11  MZ 3 LO 17,50C-1763569,PENDIENTE RECIBO
254730400000000920018000000000,254730400000000920018000000000,0400000000920018000000000,GONZALO FORERO MARTINEZ,17053127,C 13  1 20  MZ 3 LO 18,50C-1763570,PENDIENTE RECIBO
254730400000000920019000000000,254730400000000920019000000000,0400000000920019000000000,ANA BEATRIZ FORERO QUIROGA,41333650,C 13A 1 07  MZ 3 LO 19,50C-1763571,PENDIENTE RECIBO
254730400000000920020000000000,254730400000000920020000000000,0400000000920020000000000,MANUEL ANTONIO FORERO MARTINEZ,19107817,C 13  1 14  MZ 3 LO 20,50C-1763572,PENDIENTE RECIBO
254730400000000930001500000004,0,0400000000930001500000004,LUIS ABRAHAM GARZON SARMIENTO,2993208,C 13A 2 29 Mz 7 Lo 15,0,PENDIENTE RECIBO
254730400000000930001500000021,0,0400000000930001500000021,MARTHA LIBIA PARRA HERNANDEZ,39696770,C 13A 2 69 MZ 7 LO 1,0,PENDIENTE RECIBO
254730400000000930002500000001,0,0400000000930002500000001,SEGUNDO PAEZ CASTELLANOS,4267725,C 13 2 68 70 K 3 13 04 08 MZ 7 CS,0,PENDIENTE RECIBO
254730400000000930003500000001,0,0400000000930003500000001,PABLO EMILIO LEMUS GUTIERREZ,79137762,C 13A 2 65 MZ 7 LO 3,0,PENDIENTE RECIBO
254730400000000930005500000001,0,0400000000930005500000001,ISRAEL AREVALO FORERO,11515439,C 13A 2 59 MZ 7 LO 5,0,PENDIENTE RECIBO
254730400000000930006500000001,0,0400000000930006500000001,PEDRO RAFAEL RODRIGUEZ OLAYA,79167410,C 13 2 58 60 MZ 7 LO 6,0,PENDIENTE RECIBO
254730400000000930008500000001,0,0400000000930008500000001,JAVIER SAENZ BARRERO,14271208,C 13 2 52 MZ 7 CS 8,0,PENDIENTE RECIBO
254730400000000930010500000001,0,0400000000930010500000001,BENONY CUMBE ALBINO,19090347,C 13 2 46 MZ 7 CS 10,0,PENDIENTE RECIBO
254730400000000930011000000000,254730400000000930011000000000,0400000000930011000000000,OLGA ROBLES MORALES,41516544,C 13A 2 41 MZ 7 LO 11,50C-1763651,PENDIENTE RECIBO
254730400000000930011500000001,0,0400000000930011500000001,CARLOS GERARDO CASTRO,19345204,C 13A 2 39 41 MZ 7 LO 11,0,PENDIENTE RECIBO
254730400000000930012500000001,0,0400000000930012500000001,JOSE DAVID BARRERA,19237837,C 13 2 36 40,0,PENDIENTE RECIBO
254730400000000930013500000001,0,0400000000930013500000001,OLGA ROBLES MORALES,41516544,C 13A 2 35 MZ 7 LO 13,0,PENDIENTE RECIBO
254730400000000930014500000001,0,0400000000930014500000001,YANIRA BELTRAN ARIZA,52317117,C 13 2 30 32 MZ 7 LO 14,0,PENDIENTE RECIBO
254730400000000930016500000001,0,0400000000930016500000001,JUAN MARTIN GARCIA,79129489,C 13 2 26 MZ 7 CS 16,0,PENDIENTE RECIBO
254730400000000930017500000001,0,0400000000930017500000001,OMAR LOZANO ACHURY,19490459,C 13 2 23,0,PENDIENTE RECIBO
254730400000000930022500000001,0,0400000000930022500000001,CARMEN ALEJANDR MONTILLA MASPIRAN,39752933,C 13 2 10,0,PENDIENTE RECIBO
254730400000000930022500000002,0,0400000000930022500000002,GLORIA INES MACIAS GARCIA,39760305,C 13 2 08 MZ 7 CS 22,0,PENDIENTE RECIBO
254730400000000930023500000001,0,0400000000930023500000001,SUC HERNANDEZ MORENO ANGELINO,83393,C 13A 2 03 K 2 13 19 MZ 7 LO 23,0,PENDIENTE RECIBO
254730400000000930024500000001,0,0400000000930024500000001,GLERY PRIETO POVEDA,65712153,C 13 2 04 Lo 24 Mz 7,0,PENDIENTE RECIBO
254730400000000940001500000002,0,0400000000940001500000002,FLORENCIO GARCIA ORDONEZ,3000645,C 13A 3 01 05,0,PENDIENTE RECIBO
254730400000000940001500000008,0,0400000000940001500000008,NILSON ALMEIDA TOVAR,79130938,C 13A 3 57,0,PENDIENTE RECIBO
254730400000000940001500000010,0,0400000000940001500000010,JOSE HERNANDO CASTIBLANCO,19303897,C 13A 3 69 71 K 4 13 14 18 MZ 14 C,0,PENDIENTE RECIBO
254730400000000940001500000012,0,0400000000940001500000012,ELIECER MARTINEZ SANCHEZ,3071737,C 13 3 64,0,PENDIENTE RECIBO
254730400000000940001500000020,0,0400000000940001500000020,JULIA ALARCON VARGAS,41374111,C 13A 3 09 MZ 14 CS 21,0,PENDIENTE RECIBO
254730400000000940003000000000,254730400000000940003000000000,0400000000940003000000000,FABIOLA TOVAR,39754701,C 13A 3 61 MZ 14 LO 3,050C-1763810,PENDIENTE RECIBO
254730400000000940010000000000,254730400000000940010000000000,0400000000940010000000000,JOSE EDUARDO MOLINA,463485,C 13  3 46 MZ 14 LO 10,050C-1763817,PENDIENTE RECIBO
254730400000000940012000000000,254730400000000940012000000000,0400000000940012000000000,JOSE EDUARDO MOLINA,463485,C 13 3 40 Mz 14 Lo 12,050C-1763819,PENDIENTE RECIBO
254730400000000940013000000000,254730400000000940013000000000,0400000000940013000000000,MARIA VERONICA ANGULO,35321139,C 13A 3 33 MZ 14 LO 13,050C-1763820,PENDIENTE RECIBO
254730400000000940014000000000,254730400000000940014000000000,0400000000940014000000000,MARIA FLOR SANCHEZ LOPEZ,21012333,C 13  3 36 MZ 14 LO 14,050C-1763821,PENDIENTE RECIBO
254730400000000940015000000000,254730400000000940015000000000,0400000000940015000000000,ADRIANA MARIA HERRERA MOLINA,52781524,C 13  3 29 MZ 14 LO 15,050C-1763822,PENDIENTE RECIBO
254730400000000940016000000000,254730400000000940016000000000,0400000000940016000000000,MARIA FLOR SANCHEZ LOPEZ,21012333,C 13  3 30 Mz 14 Lo 16,050C-1763823,PENDIENTE RECIBO
254730400000000940018000000000,254730400000000940018000000000,0400000000940018000000000,LUIS VARGAS PARRA,79060166,C 13  3 24 MZ 14 LO 18,050C-1763825,PENDIENTE RECIBO
254730400000000940019000000000,254730400000000940019000000000,0400000000940019000000000,MARIA SILVIA REY RAMOS,39525210,C 13A 3 15 Mz 14 Lo 19,050C-1763826,PENDIENTE RECIBO
254730400000000940022000000000,254730400000000940022000000000,0400000000940022000000000,ARMANDO TRIANA BAUTISTA,19115217,C 13  3 12 MZ 14 LO 22,050C-1763829,PENDIENTE RECIBO
254730400000000940025000000000,254730400000000940025000000000,0400000000940025000000000,MARIA LUZ DARY CITA DIAZ,39769967,C 13 3 14,050C-1926073,PENDIENTE RECIBO
254730400000000940026000000000,254730400000000940026000000000,0400000000940026000000000,FLOR MARIA PEDRAZA RAMIREZ,41657329,C 13 3 16,050C-1926077,PENDIENTE RECIBO
254730400000000950001500000001,0,0400000000950001500000001,LUZ DARI FIERRO TRIANA,52784844,C 13A 4 05 K 4 13 16,0,PENDIENTE RECIBO
254730400000000950001500000004,0,0400000000950001500000004,LUIS DOMINGO MARTINEZ VENTO,79124705,C 13A 4 27,0,PENDIENTE RECIBO
254730400000000950001500000008,0,0400000000950001500000008,BERNARDO MUETE FERNANDEZ,11516170,K 5 13 06 C 13,0,PENDIENTE RECIBO
254730400000000950001500000010,0,0400000000950001500000010,MARIELA MONTERO,41596604,C 13 4 56 58 60,0,PENDIENTE RECIBO
254730400000000950001500000012,0,0400000000950001500000012,FLOR ANGELA BARACALDO RODRIGUEZ,41542928,C 13 4 42 46,0,PENDIENTE RECIBO
254730400000000950001500000013,0,0400000000950001500000013,JESUS LOPEZ NELLY,2928750,C 13 4 38,0,PENDIENTE RECIBO
254730400000000950001500000014,0,0400000000950001500000014,ROSA ELIZA LAITON,51555626,C 13 4 26,0,PENDIENTE RECIBO
254730400000000950001500000015,0,0400000000950001500000015,ERNESTO GALEANO GALEANO,17164104,C 13 4 20,0,PENDIENTE RECIBO
254730400000000950001500000016,0,0400000000950001500000016,JOSE EDUARDO MOLINA,463485,C 13 4 12 16 MZ 22 CS 20,0,PENDIENTE RECIBO
254730400000000950001500000020,0,0400000000950001500000020,YECID FONSECA SANCHEZ,11434422,K 4 13 09,0,PENDIENTE RECIBO
254730400000000950001500000021,0,0400000000950001500000021,CARMENZA FANDINO GARCIA,24138731,C 13A 4 53,0,PENDIENTE RECIBO
254730400000000950001500000023,0,0400000000950001500000023,JHON ALEXANDER GONZALEZ DIAZ,80059973,C 13A 4 43,0,PENDIENTE RECIBO
254730400000000950001500000024,0,0400000000950001500000024,GUILLERMO HERNA PENAGOS BOCANEGRA,80354219,K 4 13 07,0,PENDIENTE RECIBO
254730400000000950001500000025,0,0400000000950001500000025,ANA TULIA BERNAL VIVAS,35708013,Lo,0,PENDIENTE RECIBO
254730400000000950018000000000,254730400000000950018000000000,0400000000950018000000000,ELSY BELTRAN RODRIGUEZ,51868331,C 13  4 20 MZ 22 LO 18,50C-1764032,PENDIENTE RECIBO
254730400000000950025000000000,254730400000000950025000000000,0400000000950025000000000,LUZ DARY FIERRO TRIANA,52784844,C 13A 4 05 MZ 22 LO 25,50C-1764039,PENDIENTE RECIBO
254730400000000960001500000001,0,0400000000960001500000001,ELIAS MURCIA PERDONO,4904950,C 13A 5 01 05 K 5,0,PENDIENTE RECIBO
254730400000000960001500000004,0,0400000000960001500000004,ALICIA ZAMORA CADENA,0,C 13A 5 21 23,0,PENDIENTE RECIBO
254730400000000960001500000006,0,0400000000960001500000006,MARIA MARLENE CASTILLO PATINO,20367983,T 4 13 18,0,PENDIENTE RECIBO
254730400000000960001500000008,0,0400000000960001500000008,GELVA MONTANO ALVAREZ,40797664,C 13 5 54,0,PENDIENTE RECIBO
254730400000000960001500000009,0,0400000000960001500000009,HECTOR JOSE SALAZAR GOMEZ,10248762,C 13 5 44,0,PENDIENTE RECIBO
254730400000000960001500000010,0,0400000000960001500000010,LUIS ADOLFO ORTIZ SANCHEZ,13375105,C 13 5 40,0,PENDIENTE RECIBO
254730400000000960001500000011,0,0400000000960001500000011,GLADYS NOPE LADINO,24162235,C 13 5 32,0,PENDIENTE RECIBO
254730400000000960001500000013,0,0400000000960001500000013,ARCENIO CASTELLANOS,4066514,C 13 5 20 MZ 31 CS 10,0,PENDIENTE RECIBO
254730400000000960001500000016,0,0400000000960001500000016,ANA TEMILDA NOVA ASCENCIO,41497170,C 13A 5 25 29 31 33,0,PENDIENTE RECIBO
254730400000000960001500000017,0,0400000000960001500000017,SANDRA CORREDOR CASTILLO,52321704,T 4 13 18,0,PENDIENTE RECIBO
254730400000000960001500000018,0,0400000000960001500000018,ISAIAS MONTANO POVEDA,19102658,C 13 5 56 T 4 13 06,0,PENDIENTE RECIBO
254730400000000960001500000019,0,0400000000960001500000019,JOSE GREGORIO ORTIZ VERGEL,13374028,C 13 5 38,0,PENDIENTE RECIBO
254730400000000960002000000000,254730400000000960002000000000,0400000000960002000000000,CARLOS ENRIQUE ORTIZ SANCHEZ,5426644,T 4 13 08,50C-1764243,PENDIENTE RECIBO
254730400000000970001500000004,0,0400000000970001500000004,JOSE DEL CARMEN GUZMAN ORTIZ,79634485,C 13A 5 12,0,PENDIENTE RECIBO
254730400000000970001500000006,0,0400000000970001500000006,ANDRES URIEL GOMEZ CAMARGO,1016050176,K 5 13A 17,0,PENDIENTE RECIBO
254730400000000970001500000007,0,0400000000970001500000007,VICTOR ALFONSO TOCASUCHE MORENO,3065197,C 13A 5 04 K 5 13A 11 MZ 23 CS 6,0,PENDIENTE RECIBO
254730400000000980001500000002,0,0400000000980001500000002,LUIS ALBERTO ROJAS ABELLO,2976283,C 14 4 01 K 4 13A 19,0,PENDIENTE RECIBO
254730400000000980001500000003,0,0400000000980001500000003,LUIS EDUARDO CABALLERO ISAZA,19097319,C 14 4 09,0,PENDIENTE RECIBO
254730400000000980001500000006,0,0400000000980001500000006,ISABEL DE JESUS MENDEZ CARDENAS,41619882,C 14 4 31 35,0,PENDIENTE RECIBO
254730400000000980001500000008,0,0400000000980001500000008,MARIA CONCEPCION SABOGAL MURCIA,39763460,C 14 4 43,0,PENDIENTE RECIBO
254730400000000980001500000013,0,0400000000980001500000013,GONZALO HORACIO ARTEAGA ARTEAGA,79113815,C 13A 4 48,0,PENDIENTE RECIBO
254730400000000980001500000014,0,0400000000980001500000014,MARIA ISMELDA HAISALES CIRO,23606302,C 13A 4 46,0,PENDIENTE RECIBO
254730400000000980001500000016,0,0400000000980001500000016,JORGE ENRIQUE LARA,17062720,C 13A 4 32,0,PENDIENTE RECIBO
254730400000000980001500000017,0,0400000000980001500000017,CARLOS JULIO CHAVES QUINTERO,133935,C 13A 4 24 28,0,PENDIENTE RECIBO
254730400000000980001500000021,0,0400000000980001500000021,LUIS EDUARDO HUERTAS CASTRO,3165785,C 14 4 49,0,PENDIENTE RECIBO
254730400000000980011000000000,254730400000000980011000000000,0400000000980011000000000,MARIA DELFA RENDON GUZMAN,24305988,C 14 4 37 MZ 23 LO 11,50C-1764050,PENDIENTE RECIBO
254730400000000980020000000000,254730400000000980020000000000,0400000000980020000000000,NINI JOHANNA GONZALEZ DIAZ,52487319,C 13A 4 14 Mz 23 Lo 20,50C-1764059,PENDIENTE RECIBO
254730400000000990001500000005,0,0400000000990001500000005,CARLOS ALIRIO ROSERO,6401263,C 13A 3 34 MZ 15 CS 14,0,PENDIENTE RECIBO
254730400000000990001500000006,0,0400000000990001500000006,ABELARDO MURILLO CALDERON,79276512,C 13A 3 28,0,PENDIENTE RECIBO
254730400000000990001500000011,0,0400000000990001500000011,MARIO ENRIQUE LOPEZ OVALLE,79120347,C 14 3 09,0,PENDIENTE RECIBO
254730400000000990001500000013,0,0400000000990001500000013,LUIS FERNANDO ROMERO MELO,186740,C 14 3 23,0,PENDIENTE RECIBO
254730400000000990001500000016,0,0400000000990001500000016,ESTER VARGAS MIRANDA,51585514,C 14 3 41,0,PENDIENTE RECIBO
254730400000000990001500000022,0,0400000000990001500000022,RICARDO RIVERA CORTES,7308393,C 13A 3 46,0,PENDIENTE RECIBO
254730400000000990003000000000,254730400000000990003000000000,0400000000990003000000000,FLOR MARINA MARTIN MARTIN,39701409,C 14  3 65 Mz 15 Lo 3,050C-1763834,PENDIENTE RECIBO
254730400000000990006000000000,254730400000000990006000000000,0400000000990006000000000,LUIS MIGUEL SUA VELANDIA,79672794,C 13A 3 56 MZ 15 LO 6,050C-1763837,PENDIENTE RECIBO
254730400000000990012000000000,254730400000000990012000000000,0400000000990012000000000,GENARO MELO SUAREZ,79124218,C 13A 3 40 MZ 15 LO 12,050C-1763843,PENDIENTE RECIBO
254730400000001000001500000001,0,0400000001000001500000001,JUAN DOMINGO TORRES RONDON,19144747,C 14 2 69 K 3 13A  18 LO 1 MZ 8,0,PENDIENTE RECIBO
254730400000001000001500000009,0,0400000001000001500000009,MARIO DE JESUS MARTINEZ,79631016,C 13A 2 46 LO 10 MZ B,0,PENDIENTE RECIBO
254730400000001000001500000010,0,0400000001000001500000010,JUSTINIANO ROA GARZON,79127898,C 13A 2 40 LO 12 MZ 8,0,PENDIENTE RECIBO
254730400000001000001500000015,0,0400000001000001500000015,GILMA LEON MURCIA,35320152,C 14 2 23 2 21 LO 17 MZ 8,0,PENDIENTE RECIBO
254730400000001000001500000017,0,0400000001000001500000017,MYRIAM ANGEL SOLER,20420953,C 14 2 17 2 15 LO 19 MZ 8,0,PENDIENTE RECIBO
254730400000001000001500000018,0,0400000001000001500000018,ISAURO ORTIZ CARDENAS,2148157,C 13A 2 14 LO 20 MZ B,0,PENDIENTE RECIBO
254730400000001000001500000020,0,0400000001000001500000020,RAUL GALEANO OROZCO,426646,C 14 2 03 K 2 13A 19 LO 23 MZ 8,0,PENDIENTE RECIBO
254730400000001000001500000021,0,0400000001000001500000021,ELENA CARDENAS RODRIGUEZ,39704249,C 14 2 37 41 MZ 8 CS 11,0,PENDIENTE RECIBO
254730400000001000001500000022,0,0400000001000001500000022,ROBERTO BELTRAN,0,C 13A 2 10 Mz 8 Cs 22,0,PENDIENTE RECIBO
254730400000001000001500000024,0,0400000001000001500000024,MARIA GLADIZ DIAZ PENALOZA,25220436,K 2 13A 19,0,PENDIENTE RECIBO
254730400000001000002000000000,254730400000001000002000000000,0400000001000002000000000,RESURRECCION ORDONEZ DE GARCIA,20509669,C 13A 2 68 Mz 8 Lo 2,050C-1763666,PENDIENTE RECIBO
254730400000001000005000000000,254730400000001000005000000000,0400000001000005000000000,PEDRO VARGAS,479901,C 14  2 57 MZ 8 LO 5,050C-1763669,PENDIENTE RECIBO
